# BEGIN PLOT
XTwosidedTicks=1
YTwosidedTicks=1
Title=$Z\rightarrow ee$, dressed level, $66\,\text{GeV}\leq m_{\ell\ell} < 116\,\text{GeV}$, $1.6 \leq |y_{\ell\ell}| < 2.0$
RatioPlotReference=/ATLAS_2015_I1408516/d21-x01-y01
RatioPlot=1
LogX=1
LogY=1
LegendXPos=0.05
XLabel=$p_\text{T}^{\ell\ell}$ [GeV]
YLabel=$1/\sigma$ $\text{d}\sigma/\text{d} p_\text{T}^{\ell\ell}$
XMin=0.9
DrawOnly=/ATLAS_2015_I1408516/d21-x01-y01 //afs/desy.de/user/m/mendizam/ATLAS/POWHEG/YODA_files/hdamp91_pT1001.yoda/ATLAS_2015_I1408516/d21-x01-y01 //afs/desy.de/user/m/mendizam/ATLAS/POWHEG/YODA_files/hdamp91_pT100.yoda/ATLAS_2015_I1408516/d21-x01-y01
LegendYPos=0.3
Legend=1
LegendOnly=/ATLAS_2015_I1408516/d21-x01-y01 //afs/desy.de/user/m/mendizam/ATLAS/POWHEG/YODA_files/hdamp91_pT1001.yoda/ATLAS_2015_I1408516/d21-x01-y01 //afs/desy.de/user/m/mendizam/ATLAS/POWHEG/YODA_files/hdamp91_pT100.yoda/ATLAS_2015_I1408516/d21-x01-y01
# END PLOT

# BEGIN HISTO1D /ATLAS_2015_I1408516/d21-x01-y01
ConnectBins=0
ErrorBars=1
IsRef=1
Path=/ATLAS_2015_I1408516/d21-x01-y01
PolyMarker=*
Title=Data
# xlow	 xhigh	 val	 errminus	 errplus
0.000000e+00	2.000000e+00	2.536000e-02	4.493803e-04	4.493803e-04
2.000000e+00	4.000000e+00	5.324000e-02	6.628327e-04	6.628327e-04
4.000000e+00	6.000000e+00	5.345000e-02	4.471948e-04	4.471948e-04
6.000000e+00	8.000000e+00	4.640000e-02	5.208387e-04	5.208387e-04
8.000000e+00	1.000000e+01	3.960000e-02	4.134361e-04	4.134361e-04
1.000000e+01	1.300000e+01	3.241000e-02	2.711615e-04	2.711615e-04
1.300000e+01	1.600000e+01	2.554000e-02	2.476195e-04	2.476195e-04
1.600000e+01	2.000000e+01	1.920000e-02	1.728000e-04	1.728000e-04
2.000000e+01	2.500000e+01	1.431000e-02	1.197260e-04	1.197260e-04
2.500000e+01	3.000000e+01	1.042000e-02	1.183484e-04	1.183484e-04
3.000000e+01	3.700000e+01	7.322000e-03	8.087413e-05	8.087413e-05
3.700000e+01	4.500000e+01	4.924000e-03	6.606239e-05	6.606239e-05
4.500000e+01	5.500000e+01	3.207000e-03	5.327869e-05	5.327869e-05
5.500000e+01	6.500000e+01	2.042000e-03	3.985825e-05	3.985825e-05
6.500000e+01	7.500000e+01	1.333000e-03	3.065900e-05	3.065900e-05
7.500000e+01	8.500000e+01	9.113000e-04	2.342945e-05	2.342945e-05
8.500000e+01	1.050000e+02	5.245000e-04	1.014335e-05	1.014335e-05
1.050000e+02	1.500000e+02	2.042000e-04	3.890533e-06	3.890533e-06
1.500000e+02	2.000000e+02	5.886000e-05	1.791124e-06	1.791124e-06
2.000000e+02	9.000000e+02	2.048000e-06	9.925936e-08	9.925936e-08
# END HISTO1D


# BEGIN HISTO1D //afs/desy.de/user/m/mendizam/ATLAS/POWHEG/YODA_files/hdamp91_pT1001.yoda/ATLAS_2015_I1408516/d21-x01-y01
LineColor=red
LineStyle=solid
Path=//afs/desy.de/user/m/mendizam/ATLAS/POWHEG/YODA_files/hdamp91_pT1001.yoda/ATLAS_2015_I1408516/d21-x01-y01
ScaledBy=1.57268860167282574e-07
Title=hdamp91_pT1001
XLabel=~
YLabel=~
# xlow	 xhigh	 val	 errminus	 errplus
0.000000e+00	2.000000e+00	2.317168e-01	4.772421e-03	4.772421e-03
